trip_uuid,isolation_anomaly,isolation_score,Anomaly,delivery_time_hours,actual_time,osrm_time,actual_distance_to_destination,osrm_distance,factor,segment_factor,is_cutoff,duplicate_flag,same_city
trip-153756514659007541,0,0.14058315238351665,Normal,,568,347,354.5249936,445.8969,1.636887608,2.0,True,1,0
trip-153792405593288011,0,0.17046006576807282,Normal,,58,20,22.93712711,25.695,2.9,2.9,True,1,0
trip-153763438008564405,0,0.19196764833572266,Normal,,110,55,66.07026502,76.7354,2.0,1.529411765,True,1,0
trip-153782814600005538,0,0.10867371566660922,Normal,,182,76,63.487776,99.8583,2.394736842,6.181818182,True,0,0
trip-153836846785521663,0,0.17752431254422435,Normal,,39,32,27.38360348,36.5054,1.21875,1.363636364,True,0,0
trip-153707890010617445,0,0.036004983797729095,Normal,-6.3566666666666665,97,22,21.30971054,26.4662,4.409090909,1.571428571,False,1,0
trip-153828994104597545,0,0.07145884797725766,Normal,,1680,901,1015.4373,1257.831,1.864594895,1.15,True,1,0
trip-153828437927977583,0,0.06165100639330162,Normal,-6.546666666666667,1368,698,814.8859056,974.3909,1.959885387,1.565217391,True,1,0
trip-153748215777369887,0,0.13815934874000274,Normal,-8.831666666666667,32,24,27.53211717,32.7591,1.333333333,1.571428571,True,1,0
trip-153851371358804545,0,0.19133878652339725,Normal,,33,20,27.28598186,28.2154,1.65,1.5,True,1,0
trip-153816749822118292,0,0.10869079440491719,Normal,,1209,635,704.6156029,863.3907,1.903937008,1.421052632,True,1,0
trip-153793133484138465,0,0.1064887371792354,Normal,-3.6166666666666667,35,20,27.2424197,27.7652,1.75,1.666666667,False,1,0
trip-153720721361595712,0,0.14925843862304727,Normal,,308,151,176.8938804,208.2068,2.039735099,3.7,True,1,0
trip-153854253003897121,1,-0.15723402841182121,Fraud,,2950,1610,1720.765247,2189.8849,1.832298137,4.8,False,1,0
trip-153845145574261966,0,0.11720134904788615,Normal,,29,15,11.83626537,12.9357,1.933333333,1.25,False,0,0
trip-153697446927824712,0,0.17949940694884658,Normal,,142,99,88.76127982,137.2209,1.434343434,1.411764706,True,1,0
trip-153843370384861060,0,0.11756854459367672,Normal,,34,19,19.7921234,24.1412,1.789473684,-1.0,False,0,0
trip-153784518898291327,0,0.12562044306807207,Normal,,143,71,59.32520349,76.6619,2.014084507,1.545454545,False,1,0
trip-153710789070188261,0,0.17348333153118783,Normal,,252,118,154.8050022,168.0081,2.13559322,1.3125,True,1,0
trip-153681553262883011,0,0.18458934991800074,Normal,,126,83,92.7550057,118.0997,1.518072289,1.826086957,True,1,0
trip-153819726335987560,0,0.11803496010544412,Normal,5.343333333333334,333,215,221.8403603,251.6005,1.548837209,1.235294118,True,1,0
trip-153773941174785650,0,0.18395495847273158,Normal,,35,18,24.94780371,26.1409,1.944444444,1.944444444,True,0,0
trip-153785083911847873,0,0.14637373980968976,Normal,,590,315,352.2028792,425.2063,1.873015873,1.678571429,True,1,0
trip-153811028449800691,0,0.013351829694724593,Normal,0.17833333333333334,2400,1047,1189.36758,1409.7536,2.29226361,1.882352941,True,1,0
trip-153765656080685862,0,0.06775494093317458,Normal,,161,129,96.63817408,147.7852,1.248062016,0.31147541,False,0,0
trip-153787136942727496,0,0.18833054659168819,Normal,,59,26,22.16596553,27.8717,2.269230769,2.269230769,True,1,0
trip-153798985861473426,0,0.15985677935099052,Normal,,311,149,177.94499,211.8207,2.087248322,2.526315789,True,1,0
trip-153679738749092963,0,0.019003698827509963,Normal,,99,12,12.76967299,15.2372,8.25,2.636363636,False,0,0
trip-153809913878755546,0,0.16194740440339667,Normal,,12,9,9.236267801,9.8743,1.333333333,1.333333333,True,1,0
trip-153790707771281104,0,0.17513942242043629,Normal,,122,53,45.76192599,62.7776,2.301886792,1.413793103,True,0,0
trip-153678438787668952,0,0.1371890522601148,Normal,,44,24,25.52226311,33.4338,1.833333333,2.0,False,1,0
trip-153737229808478878,0,0.1887272820839812,Normal,,139,70,66.40927776,89.0208,1.985714286,1.653846154,True,1,0
trip-153832147245026698,0,0.0596164819609219,Normal,,660,274,308.3318783,372.2954,2.408759124,2.0,True,0,0
trip-153754141703915234,0,0.17699232043115581,Normal,,194,96,126.7501561,137.3075,2.020833333,2.25,True,1,0
trip-153800093286769916,0,0.18226780933912318,Normal,,37,28,27.1472332,28.9066,1.321428571,1.555555556,True,0,0
trip-153686606250230439,0,0.18888964658547674,Normal,,43,30,27.86499224,32.9028,1.433333333,1.333333333,True,1,0
trip-153800093896706050,1,-0.021464817828739213,Fraud,,228,91,76.72685889,116.0802,2.505494505,31.0,False,1,0
trip-153800437788490466,0,0.18374176585547097,Normal,,131,70,89.12096076,99.1024,1.871428571,2.529411765,True,1,0
trip-153833125090274054,0,0.19144389750746899,Normal,,75,50,45.10250658,55.0762,1.5,1.578947368,True,1,0
trip-153757886701877336,0,0.08957825518486334,Normal,,302,198,242.3989556,276.2825,1.525252525,1.375,True,0,0
trip-153851580482569867,0,0.15719490350772064,Normal,,116,34,36.51212744,41.7729,3.411764706,2.0,True,0,0
trip-153686083006151615,0,0.16655216809801693,Normal,,126,43,44.26830228,52.3245,2.930232558,2.272727273,True,0,0
trip-153740085120543575,0,0.14106847082859464,Normal,,74,47,37.88001564,48.3666,1.574468085,1.407407407,False,0,0
trip-153715957512927432,0,0.18419348462317842,Normal,,111,58,37.60624526,60.8546,1.913793103,0.882352941,True,1,0
trip-153808450542539811,0,0.12588539412653976,Normal,-6.586666666666667,173,61,36.55476447,53.858,2.836065574,2.022727273,True,0,0
trip-153819892425252414,0,0.1726552851908147,Normal,,63,23,18.01491873,21.1668,2.739130435,2.3,True,0,0
trip-153824766775220524,0,0.0771586365925469,Normal,12.08,9,9,9.633373618,9.7507,1.0,1.0,True,0,0
trip-153724599232581942,0,0.01994295915484834,Normal,,2070,716,774.2245069,950.3246,2.891061453,1.173913043,True,1,0
trip-153694610011270291,0,0.1880055383291448,Normal,,44,25,22.19411303,28.1437,1.76,1.76,True,0,0
trip-153850697846716487,0,0.14559019685763547,Normal,5.955,60,52,36.27004226,42.7223,1.153846154,1.3125,True,1,0
trip-153688404893516756,0,0.18361332825756432,Normal,,28,21,22.53485521,23.4935,1.333333333,1.333333333,True,1,0
trip-153712730307124753,0,0.19000462832318338,Normal,,41,21,22.21098602,22.8157,1.952380952,1.952380952,True,1,0
trip-153706289061926018,0,0.15441308061438624,Normal,,62,19,18.89873988,22.7445,3.263157895,3.625,True,0,0
trip-153758280646960295,0,0.1756834953392417,Normal,,121,56,66.00791667,69.3122,2.160714286,3.466666667,True,1,0
trip-153833369220023483,0,0.18276551011177034,Normal,,29,21,18.32021909,24.1525,1.380952381,1.666666667,True,1,0
trip-153688636480084238,1,-0.011508475701125342,Fraud,,820,388,441.1335145,544.7531,2.113402062,6.333333333,False,1,0
trip-153713168390777326,0,0.11830275648290411,Normal,11.805,42,23,22.13958434,25.9777,1.826086957,1.826086957,True,0,0
trip-153776394359397010,0,0.13280390896755478,Normal,11.071666666666667,126,56,44.61485928,59.0602,2.25,2.606060606,True,1,0
trip-153817379539185780,0,0.15794761525861734,Normal,-1.9516666666666667,39,15,18.85923798,21.3365,2.6,2.714285714,True,1,0
trip-153844707244584662,0,0.1355363471279855,Normal,,44,29,26.67603823,33.5794,1.517241379,1.833333333,False,1,0
trip-153690209132965828,0,0.07774118879499625,Normal,,353,203,243.1334008,282.6786,1.738916256,3.470588235,True,0,0
trip-153818945982688628,0,0.07556549651995398,Normal,,207,50,45.11611384,52.5442,4.14,9.25,True,1,0
trip-153704627710760362,0,0.1741945286119866,Normal,-0.4483333333333333,103,50,44.19254031,64.8796,2.06,2.481481481,True,0,0
trip-153748351643766242,0,0.09764269754735339,Normal,-2.1566666666666667,1053,554,682.8901756,741.2156,1.900722022,2.25,True,1,0
trip-153787033914696327,0,0.11982116929923026,Normal,,1032,544,594.1488518,758.7761,1.897058824,1.6,True,1,0
trip-153777454395990939,0,0.05649845905319856,Normal,,1575,955,1057.470072,1287.125,1.64921466,0.947368421,True,1,0
trip-153739234552704074,0,0.18057701094615397,Normal,,32,16,22.01905523,22.8457,2.0,2.0,True,0,0
trip-153704844310090347,0,0.13469405353344954,Normal,,867,465,507.7640505,621.5274,1.864516129,1.352941176,True,1,0
trip-153746373202716346,0,0.0745648917764174,Normal,1.7616666666666667,1370,635,771.19131,875.4857,2.157480315,2.470588235,True,1,0
trip-153785834163684464,0,0.11217064385631337,Normal,,1073,450,484.0039154,634.7993,2.384444444,1.764705882,True,1,0
trip-153789816492012020,0,0.1578529990431652,Normal,,324,215,221.3323437,250.9173,1.506976744,1.5,True,1,0
trip-153705878455759903,0,0.07306579375015365,Normal,12.843333333333334,56,33,30.27127366,39.125,1.696969697,1.428571429,False,1,0
trip-153790571439873491,0,0.18761918696027774,Normal,,29,20,22.30891934,26.9843,1.45,1.45,True,1,0
trip-153741303344305239,0,0.06645923619952226,Normal,10.751666666666667,55,17,15.13433654,18.6957,3.235294118,2.875,False,0,0
trip-153756750643237609,0,0.006530894168025991,Normal,12.328333333333333,108,65,69.53653572,74.7664,1.661538462,8.0,False,1,0
trip-153772451373263198,0,0.14892335417528113,Normal,,159,96,64.8909744,80.6904,1.65625,0.655172414,True,0,0
trip-153736261399247821,0,0.11783484925837323,Normal,,88,18,18.1132909,24.0453,4.888888889,2.8,True,0,0
trip-153754773134365533,0,0.13311022216843366,Normal,,273,115,133.0860235,155.8817,2.373913043,1.941176471,True,0,0
trip-153723089021847596,0,0.14888367103902855,Normal,,385,189,243.0027806,269.0707,2.037037037,2.777777778,True,1,0
trip-153696600598184531,0,0.10795147186850523,Normal,,1217,619,707.9733738,862.9755,1.966074313,1.620689655,True,1,0
trip-153825320316237790,1,-0.017530140307769004,Fraud,,2501,1248,1430.730751,1708.5477,2.00400641,1.277777778,True,1,0
trip-153738610949125288,0,0.14018623137411784,Normal,,647,337,379.6017899,470.3854,1.919881306,1.894736842,True,1,0
trip-153775429170172530,0,0.0868795205977918,Normal,3.6266666666666665,121,91,66.15071278,90.7228,1.32967033,1.5,False,1,0
trip-153838115728564287,0,0.17813181506627623,Normal,,177,68,66.04084217,86.349,2.602941176,1.571428571,True,1,0
trip-153672858267952820,0,0.09456919545121861,Normal,12.356666666666667,309,128,133.1080134,151.9096,2.4140625,2.1,True,1,0
trip-153708978798314114,0,0.13254250604603796,Normal,,658,387,308.4417556,433.489,1.700258398,2.228571429,True,1,0
trip-153793807615959201,1,-0.011651441955924047,Fraud,13.953333333333333,1533,918,1013.320242,1233.5238,1.669934641,2.296296296,True,1,0
trip-153837493258443624,0,0.10883931334282237,Normal,,51,12,9.191771411,12.9931,4.25,4.25,True,0,0
trip-153798395559236707,0,0.15845024165878974,Normal,,244,160,154.763302,190.2457,1.525,0.492753623,True,1,0
trip-153802294243762443,0,0.12843148080626682,Normal,,978,483,485.7535717,621.01,2.02484472,1.695652174,True,1,0
trip-153800538611156035,0,0.12847606478055518,Normal,,102,54,49.34817592,61.1827,1.888888889,2.571428571,False,1,0
trip-153841669835443721,0,0.13924780608099757,Normal,,736,359,440.0101569,487.6948,2.050139276,1.5,True,1,0
trip-153765328172969831,0,0.151204134990369,Normal,,448,278,287.5958814,375.2782,1.611510791,1.647058824,True,1,0
trip-153730282325464876,0,0.11103330283666257,Normal,,132,40,52.09333397,56.4292,3.3,2.0,False,1,0
trip-153835378686538044,0,0.17517569349105294,Normal,,39,20,18.23241982,21.0429,1.95,2.875,True,1,0
trip-153739492878697753,0,0.1893844862662759,Normal,,31,20,26.91568272,28.5382,1.55,1.55,True,1,0
trip-153754262846415459,0,0.13186867337600128,Normal,,257,127,155.6674845,169.5472,2.023622047,1.555555556,True,0,0
trip-153847745931324524,0,0.12731075392352176,Normal,,693,388,462.0502859,536.1732,1.786082474,2.526315789,True,1,0
trip-153819411719523934,0,0.039208855824177324,Normal,14.823333333333334,1050,565,574.587995,763.0754,1.85840708,1.5,True,1,0
trip-153840163768874183,0,0.08839270041548647,Normal,,24,11,9.300793317,10.0358,2.181818182,-1.0,False,0,0
trip-153823482493857386,0,0.17301750896716767,Normal,,91,56,63.09112245,87.3741,1.625,2.0,True,0,0
trip-153803021267734577,0,0.09026399660802303,Normal,,1511,736,816.1583982,1033.4418,2.05298913,1.5,True,1,0
trip-153786069319272437,0,0.0698704427823108,Normal,,68,17,9.317385772,13.4434,4.0,-1.0,False,0,0
trip-153680462910491397,0,0.0868988895014009,Normal,-5.876666666666667,196,71,64.24187909,86.2052,2.76056338,5.727272727,True,0,0
trip-153826318457675848,0,0.15998114168530886,Normal,,380,215,242.0848237,294.401,1.76744186,1.666666667,True,1,0
trip-153853914428147264,0,0.1595913746769479,Normal,,18,8,9.063813625,11.0907,2.25,2.25,True,0,0
trip-153842073696154259,0,0.17385241718624234,Normal,,230,124,132.9563839,158.0069,1.85483871,1.346153846,True,1,0
trip-153843697018934986,0,0.07127230583796079,Normal,,1476,818,970.6204909,1143.4971,1.804400978,0.928571429,True,1,0
trip-153671328307356992,0,0.11748944793837701,Normal,,858,452,487.5714814,574.5662,1.898230088,0.681818182,True,1,0
trip-153782173728285913,0,0.13614335776987907,Normal,,63,26,33.05702406,37.227,2.423076923,1.714285714,False,0,0
trip-153790348189892993,0,0.1661267098682756,Normal,,379,213,198.7928514,248.4277,1.779342723,1.772727273,True,1,0
trip-153780581958683253,0,0.11565325388872472,Normal,12.623333333333333,148,87,111.0563426,124.2848,1.701149425,1.5,True,1,0
trip-153767905373810503,0,0.0069972058806989645,Normal,-10.173333333333334,1788,843,924.3421614,1129.1068,2.120996441,1.111111111,True,1,0
trip-153845186341223055,0,0.032257486591769635,Normal,,621,150,154.2842001,211.9483,4.14,9.166666667,True,1,0
trip-153734366691439317,0,0.12650290987750024,Normal,-8.806666666666667,219,140,154.0490849,178.24,1.564285714,1.6,True,1,0
trip-153721339224164379,0,0.16765190095505472,Normal,,17,9,9.58361375,11.9146,1.888888889,1.888888889,True,0,0
trip-153764679660434205,0,0.15238983249979687,Normal,,21,8,9.975602249,11.5577,2.625,2.625,True,0,0
trip-153717234940077560,0,0.1805663645416159,Normal,,118,41,46.47555115,56.7546,2.87804878,1.791666667,True,1,0
trip-153822103562827071,0,0.17437946673571192,Normal,,223,114,132.9332865,151.1632,1.956140351,2.25,True,1,0
trip-153801195172078265,0,0.18757126267488466,Normal,,27,16,23.21152009,24.0203,1.6875,1.6875,True,1,0
trip-153706474465991530,0,0.09010311416465966,Normal,,1466,751,836.9754569,1005.2051,1.952063915,2.473684211,True,1,0
trip-153722464994799487,0,0.18043235943414254,Normal,,49,23,19.56442311,26.6385,2.130434783,2.555555556,True,0,0
trip-153711912162677873,0,0.19382443957639417,Normal,,42,25,22.20001697,28.6997,1.68,1.68,True,1,0
trip-153846393901042706,0,0.11156609296577258,Normal,,27,14,11.16975832,13.8667,1.928571429,0.666666667,False,0,0
trip-153775259547507753,0,0.1768200753651733,Normal,,81,58,54.08576685,64.8318,1.396551724,1.666666667,True,0,0
trip-153771950654548212,1,-0.0022788182156736614,Fraud,-16.208333333333332,1071,675,726.8663431,865.1857,1.586666667,0.288135593,True,1,0
trip-153749844056618567,0,0.03717893053494714,Normal,20.258333333333333,120,70,59.18950942,75.7306,1.714285714,1.636363636,False,1,0
trip-153746666460617329,0,0.10520452923205592,Normal,,13,11,12.43591305,13.3007,1.181818182,2.0,False,0,0
trip-153850387891394579,0,0.01727032047156285,Normal,,2100,1204,1320.356108,1612.2707,1.744186047,1.8,True,1,0
trip-153742638082913328,0,0.18493094971550322,Normal,,30,21,18.79308211,23.4678,1.428571429,1.5,True,1,0
trip-153774078149207535,0,0.015245641323604286,Normal,,178,71,68.17831195,86.3851,2.507042254,12.0,False,0,0
trip-153745630343304009,0,0.15965140529116995,Normal,4.191666666666666,33,26,22.39550933,25.9079,1.269230769,1.269230769,True,1,0
trip-153845825484545486,0,0.09993774837059954,Normal,,1355,639,682.0738711,844.38,2.120500782,1.875,True,1,0
trip-153787033914696327,0,0.11102178870838392,Normal,,992,525,573.0201149,727.0564,1.88952381,2.464285714,True,1,0
trip-153750129186701496,0,0.07527822352270519,Normal,,950,638,693.5135966,856.8158,1.489028213,0.129032258,True,1,0
trip-153826409256352599,0,0.023863132187616376,Normal,9.381666666666666,365,98,91.35654636,104.1912,3.724489796,2.5,False,1,0
trip-153672772947083137,0,0.11896647519774411,Normal,,964,539,639.2960823,749.2393,1.788497217,1.526315789,True,1,0
trip-153709022709120133,0,0.13881983559617117,Normal,,534,216,242.2171171,286.5592,2.472222222,2.875,True,1,0
trip-153754913632041941,0,0.17863550426295638,Normal,,28,23,22.67724704,25.2415,1.217391304,1.217391304,True,0,0
trip-153816204094233266,0,0.13465579071586126,Normal,,56,34,21.42203403,38.4992,1.647058824,1.647058824,False,1,0
trip-153781811361072511,0,0.037801306519332,Normal,,1512,808,881.2485574,1107.3625,1.871287129,4.578947368,True,1,0
trip-153765654510115529,0,0.18695618041425843,Normal,,117,60,66.60416407,83.7488,1.95,1.352941176,True,1,0
trip-153833321805533843,1,-0.014441190987411145,Fraud,,2531,1273,1452.537024,1743.2448,1.988216811,1.740740741,True,1,0
trip-153734821644625591,0,0.18269165033970486,Normal,,79,62,44.48709893,60.1056,1.274193548,1.125,True,1,0
trip-153725424267059278,0,0.10858357464523238,Normal,,81,29,22.19333337,26.292,2.793103448,5.0,False,0,0
trip-153791314440129695,0,0.12806418408151626,Normal,,516,354,291.07637,400.4372,1.457627119,0.724489796,True,1,0
trip-153782280598839142,1,-0.06209799229942681,Fraud,16.581666666666667,1099,610,660.4885551,810.3871,1.801639344,1.5,True,0,0
trip-153833009020902385,0,0.04830565652036689,Normal,,1680,1013,1100.41558,1319.7616,1.658440276,1.833333333,True,1,0
trip-153762984287704321,0,0.1970915835125321,Normal,,70,39,45.13743489,55.7552,1.794871795,1.722222222,True,1,0
trip-153705302283040335,0,0.07190466364958648,Normal,,1805,906,990.5609298,1244.3555,1.992273731,1.625,True,1,0
trip-153684926916579957,1,-0.02877841380487789,Fraud,,2304,1337,1408.960191,1843.1063,1.723261032,1.263157895,True,1,0
trip-153775037443441088,0,0.1379416463494239,Normal,,44,34,28.315321,34.8956,1.294117647,2.0,False,0,0
trip-153784682648083916,0,0.15110985241852293,Normal,,408,257,286.0535452,340.8259,1.587548638,1.588235294,True,1,0
trip-153710574394338691,0,0.09564106757546842,Normal,,1343,607,771.3516887,857.7614,2.212520593,1.6875,True,1,0
trip-153721460963267234,0,0.1254583897880115,Normal,,9,14,9.465975135,11.5696,0.642857143,0.642857143,True,0,0
trip-153734482269979542,0,0.1329540473501784,Normal,8.55,62,37,44.49357347,53.6623,1.675675676,1.684210526,True,0,0
trip-153700005863887180,0,0.08135199516928882,Normal,-8.33,710,413,441.1867797,530.3641,1.719128329,1.166666667,True,1,0
trip-153748376775623008,0,0.19586845340854353,Normal,,69,41,45.47017423,58.923,1.682926829,1.65,True,1,0
trip-153710574394338691,0,0.0313677111788816,Normal,,1942,915,1079.65186,1280.8527,2.122404372,3.461538462,True,1,0
trip-153747370502736335,0,0.17964387236580953,Normal,,92,47,67.12320135,67.8483,1.957446809,2.0,True,0,0
trip-153746904832535313,0,0.19477359741678207,Normal,,61,32,23.36848238,31.8254,1.90625,1.90625,True,1,0
trip-153809723189564696,0,0.16963591085548563,Normal,,13,7,9.610077771,11.028,1.857142857,1.857142857,True,1,0
trip-153724872219451136,0,0.17495028528667356,Normal,,33,29,22.0579393,26.4231,1.137931034,1.137931034,True,1,0
trip-153817849042450663,0,0.17048310017588214,Normal,,114,42,36.39551923,44.0301,2.714285714,1.333333333,True,0,0
